inventory_id,product_id,warehouse_id,stock_on_hand,last_updated
4426,26,10,668,2026-01-15
4427,49,3,690,2026-01-15
4428,258,5,289,2026-01-15
4429,91,5,937,2026-01-15
4430,5,3,47,2026-01-15
4431,292,8,306,2026-01-15
4432,306,7,235,2026-01-15
4433,160,1,607,2026-01-15
4434,397,5,173,2026-01-15
4435,390,3,488,2026-01-15
4436,178,8,832,2026-01-15
4437,312,6,690,2026-01-15
4438,50,10,810,2026-01-15
4439,345,2,361,2026-01-15
4440,223,7,618,2026-01-15
4441,17,9,268,2026-01-15
4442,160,1,880,2026-01-15
4443,285,9,455,2026-01-15
4444,321,9,614,2026-01-15
4445,192,9,635,2026-01-15
4446,261,2,108,2026-01-15
4447,68,9,288,2026-01-15
4448,27,8,661,2026-01-15
4449,252,7,62,2026-01-15
4450,211,2,202,2026-01-15
4451,371,8,355,2026-01-15
4452,442,10,777,2026-01-15
4453,151,6,350,2026-01-15
4454,392,6,846,2026-01-15
4455,293,2,994,2026-01-15
4456,363,3,659,2026-01-15
4457,16,9,685,2026-01-15
4458,279,2,937,2026-01-15
4459,114,7,651,2026-01-15
4460,395,2,401,2026-01-15
4461,424,10,478,2026-01-15
4462,182,8,939,2026-01-15
4463,80,4,172,2026-01-15
4464,141,3,1,2026-01-15
4465,353,1,987,2026-01-15
4466,405,4,700,2026-01-15
4467,411,5,607,2026-01-15
4468,130,2,630,2026-01-15
4469,303,5,148,2026-01-15
4470,137,2,261,2026-01-15
4471,38,2,578,2026-01-15
4472,216,5,503,2026-01-15
4473,347,9,609,2026-01-15
4474,181,1,441,2026-01-15
4475,459,8,437,2026-01-15
4476,350,7,605,2026-01-15
4477,332,7,661,2026-01-15
4478,23,3,898,2026-01-15
4479,174,4,843,2026-01-15
4480,475,1,725,2026-01-15
4481,77,8,171,2026-01-15
4482,133,6,958,2026-01-15
4483,347,4,945,2026-01-15
4484,235,8,962,2026-01-15
4485,189,3,873,2026-01-15
4486,142,5,267,2026-01-15
4487,421,6,273,2026-01-15
4488,102,3,560,2026-01-15
4489,322,4,432,2026-01-15
4490,5,2,61,2026-01-15
4491,63,6,943,2026-01-15
4492,451,6,431,2026-01-15
4493,147,3,102,2026-01-15
4494,245,6,480,2026-01-15
4495,460,7,225,2026-01-15
4496,232,4,143,2026-01-15
4497,297,4,840,2026-01-15
4498,46,7,817,2026-01-15
4499,83,2,195,2026-01-15
4500,136,7,397,2026-01-15
4501,297,6,349,2026-01-15
4502,129,9,630,2026-01-15
4503,98,4,847,2026-01-15
4504,99,6,699,2026-01-15
4505,403,9,596,2026-01-15
4506,354,8,835,2026-01-15
4507,23,6,302,2026-01-15
4508,162,7,846,2026-01-15
4509,123,6,789,2026-01-15
4510,406,7,914,2026-01-15
4511,463,5,833,2026-01-15
4512,488,3,15,2026-01-15
4513,13,5,294,2026-01-15
4514,480,10,116,2026-01-15
4515,95,10,396,2026-01-15
4516,334,6,367,2026-01-15
4517,5,8,626,2026-01-15
4518,490,3,41,2026-01-15
4519,496,7,713,2026-01-15
4520,204,9,920,2026-01-15
4521,320,6,779,2026-01-15
4522,420,3,918,2026-01-15
4523,202,4,847,2026-01-15
4524,272,2,193,2026-01-15
4525,465,2,281,2026-01-15
4526,86,6,995,2026-01-15
4527,52,2,484,2026-01-15
4528,79,3,325,2026-01-15
4529,216,9,361,2026-01-15
4530,210,6,936,2026-01-15
4531,366,7,386,2026-01-15
4532,278,4,380,2026-01-15
4533,462,8,101,2026-01-15
4534,466,1,85,2026-01-15
4535,337,3,339,2026-01-15
4536,441,4,490,2026-01-15
4537,11,9,908,2026-01-15
4538,132,2,856,2026-01-15
4539,61,5,640,2026-01-15
4540,348,7,651,2026-01-15
4541,60,4,127,2026-01-15
4542,265,8,661,2026-01-15
4543,496,1,412,2026-01-15
4544,403,10,333,2026-01-15
4545,219,5,254,2026-01-15
4546,311,3,525,2026-01-15
4547,2,3,828,2026-01-15
4548,22,3,88,2026-01-15
4549,465,7,5,2026-01-15
4550,86,1,900,2026-01-15
4551,488,6,984,2026-01-15
4552,470,8,92,2026-01-15
4553,216,9,185,2026-01-15
4554,107,6,315,2026-01-15
4555,486,1,696,2026-01-15
4556,97,3,927,2026-01-15
4557,342,10,761,2026-01-15
4558,153,2,440,2026-01-15
4559,136,1,590,2026-01-15
4560,69,10,571,2026-01-15
4561,302,6,419,2026-01-15
4562,153,6,20,2026-01-15
4563,457,9,944,2026-01-15
4564,185,4,289,2026-01-15
4565,330,10,722,2026-01-15
4566,294,8,511,2026-01-15
4567,117,2,959,2026-01-15
4568,146,3,656,2026-01-15
4569,123,4,294,2026-01-15
4570,51,8,67,2026-01-15
4571,58,7,193,2026-01-15
4572,246,1,384,2026-01-15
4573,200,10,224,2026-01-15
4574,413,10,111,2026-01-15
4575,408,1,467,2026-01-15
4576,194,8,742,2026-01-15
4577,286,2,325,2026-01-15
4578,41,9,993,2026-01-15
4579,63,3,499,2026-01-15
4580,193,9,814,2026-01-15
4581,85,1,117,2026-01-15
4582,119,8,204,2026-01-15
4583,91,3,995,2026-01-15
4584,395,10,657,2026-01-15
4585,24,9,785,2026-01-15
4586,310,10,570,2026-01-15
4587,72,8,982,2026-01-15
4588,196,10,323,2026-01-15
4589,417,4,829,2026-01-15
4590,2,5,977,2026-01-15
4591,164,7,251,2026-01-15
4592,453,2,453,2026-01-15
4593,188,3,716,2026-01-15
4594,7,2,535,2026-01-15
4595,84,6,585,2026-01-15
4596,407,3,432,2026-01-15
4597,409,8,973,2026-01-15
4598,171,3,952,2026-01-15
4599,238,5,754,2026-01-15
4600,342,3,939,2026-01-15
4601,224,7,532,2026-01-15
4602,5,2,269,2026-01-15
4603,266,6,58,2026-01-15
4604,112,4,115,2026-01-15
4605,384,7,748,2026-01-15
4606,56,1,179,2026-01-15
4607,437,3,1,2026-01-15
4608,136,9,838,2026-01-15
4609,199,1,929,2026-01-15
4610,102,10,955,2026-01-15
4611,328,3,168,2026-01-15
4612,346,8,839,2026-01-15
4613,295,1,419,2026-01-15
4614,336,2,689,2026-01-15
4615,453,4,304,2026-01-15
4616,307,9,378,2026-01-15
4617,300,10,165,2026-01-15
4618,192,5,993,2026-01-15
4619,125,2,670,2026-01-15
4620,11,3,837,2026-01-15
4621,397,1,743,2026-01-15
4622,351,1,182,2026-01-15
4623,325,3,405,2026-01-15
4624,369,6,586,2026-01-15
4625,457,6,697,2026-01-15
4626,192,6,673,2026-01-15
4627,477,3,589,2026-01-15
4628,224,5,793,2026-01-15
4629,66,6,474,2026-01-15
4630,66,4,280,2026-01-15
4631,185,5,448,2026-01-15
4632,142,6,699,2026-01-15
4633,66,9,146,2026-01-15
4634,214,8,913,2026-01-15
4635,20,9,535,2026-01-15
4636,430,6,134,2026-01-15
4637,183,4,744,2026-01-15
4638,229,8,131,2026-01-15
4639,149,6,566,2026-01-15
4640,257,2,252,2026-01-15
4641,189,7,885,2026-01-15
4642,175,2,256,2026-01-15
4643,363,6,268,2026-01-15
4644,110,10,946,2026-01-15
4645,25,3,88,2026-01-15
4646,24,8,310,2026-01-15
4647,81,9,762,2026-01-15
4648,65,2,539,2026-01-15
4649,289,1,350,2026-01-15
4650,198,9,606,2026-01-15
4651,398,3,402,2026-01-15
4652,188,7,861,2026-01-15
4653,15,9,379,2026-01-15
4654,79,4,735,2026-01-15
4655,297,10,188,2026-01-15
4656,54,3,734,2026-01-15
4657,186,6,549,2026-01-15
4658,491,1,400,2026-01-15
4659,78,9,760,2026-01-15
4660,166,2,570,2026-01-15
4661,55,7,627,2026-01-15
4662,342,9,713,2026-01-15
4663,467,9,912,2026-01-15
4664,270,7,331,2026-01-15
4665,398,2,88,2026-01-15
4666,302,2,778,2026-01-15
4667,372,5,767,2026-01-15
4668,9,9,931,2026-01-15
4669,285,3,883,2026-01-15
4670,117,7,325,2026-01-15
4671,153,7,750,2026-01-15
4672,181,9,824,2026-01-15
4673,130,10,640,2026-01-15
4674,300,9,234,2026-01-15
4675,123,6,338,2026-01-15
4676,439,6,647,2026-01-15
4677,429,10,265,2026-01-15
4678,346,8,223,2026-01-15
4679,78,2,128,2026-01-15
4680,58,3,311,2026-01-15
4681,31,6,530,2026-01-15
4682,218,9,355,2026-01-15
4683,317,5,856,2026-01-15
4684,436,6,768,2026-01-15
4685,2,6,152,2026-01-15
4686,357,8,519,2026-01-15
4687,45,1,829,2026-01-15
4688,381,2,569,2026-01-15
4689,427,4,528,2026-01-15
4690,164,3,106,2026-01-15
4691,422,1,860,2026-01-15
4692,479,6,305,2026-01-15
4693,147,2,287,2026-01-15
4694,54,5,714,2026-01-15
4695,293,8,287,2026-01-15
4696,404,5,715,2026-01-15
4697,397,4,877,2026-01-15
4698,174,4,53,2026-01-15
4699,349,2,966,2026-01-15
4700,231,2,750,2026-01-15
4701,52,4,209,2026-01-15
4702,49,9,876,2026-01-15
4703,3,7,820,2026-01-15
4704,250,8,466,2026-01-15
4705,298,1,967,2026-01-15
4706,115,9,82,2026-01-15
4707,233,9,951,2026-01-15
4708,421,8,678,2026-01-15
4709,208,10,200,2026-01-15
4710,68,7,795,2026-01-15
4711,336,3,90,2026-01-15
4712,4,7,418,2026-01-15
4713,352,7,418,2026-01-15
4714,450,6,262,2026-01-15
4715,179,8,439,2026-01-15
4716,289,2,960,2026-01-15
4717,70,4,25,2026-01-15
4718,252,2,329,2026-01-15
4719,243,10,169,2026-01-15
4720,263,8,18,2026-01-15
4721,82,7,998,2026-01-15
4722,186,1,151,2026-01-15
4723,441,7,432,2026-01-15
4724,497,7,647,2026-01-15
4725,51,9,771,2026-01-15
4726,495,7,351,2026-01-15
4727,240,2,831,2026-01-15
4728,386,10,810,2026-01-15
4729,398,1,481,2026-01-15
4730,447,7,79,2026-01-15
4731,258,4,213,2026-01-15
4732,294,5,513,2026-01-15
4733,429,9,157,2026-01-15
4734,176,6,473,2026-01-15
4735,137,1,75,2026-01-15
4736,409,2,762,2026-01-15
4737,177,8,708,2026-01-15
4738,176,6,889,2026-01-15
4739,9,8,269,2026-01-15
4740,375,7,595,2026-01-15
4741,219,10,606,2026-01-15
4742,244,10,716,2026-01-15
4743,445,4,911,2026-01-15
4744,478,2,846,2026-01-15
4745,75,7,956,2026-01-15
4746,226,6,962,2026-01-15
4747,153,9,798,2026-01-15
4748,309,9,753,2026-01-15
4749,115,3,691,2026-01-15
4750,316,1,43,2026-01-15
4751,464,6,272,2026-01-15
4752,476,9,227,2026-01-15
4753,148,3,23,2026-01-15
4754,182,4,481,2026-01-15
4755,286,8,202,2026-01-15
4756,395,1,287,2026-01-15
4757,370,2,771,2026-01-15
4758,182,10,651,2026-01-15
4759,263,2,383,2026-01-15
4760,493,10,812,2026-01-15
4761,381,10,202,2026-01-15
4762,370,9,468,2026-01-15
4763,303,4,166,2026-01-15
4764,469,6,245,2026-01-15
4765,455,6,35,2026-01-15
4766,166,1,442,2026-01-15
4767,369,1,953,2026-01-15
4768,246,5,484,2026-01-15
4769,288,10,45,2026-01-15
4770,5,9,309,2026-01-15
4771,267,6,208,2026-01-15
4772,205,9,679,2026-01-15
4773,331,9,229,2026-01-15
4774,427,1,535,2026-01-15
4775,86,10,52,2026-01-15
4776,140,7,804,2026-01-15
4777,209,4,636,2026-01-15
4778,143,6,194,2026-01-15
4779,262,4,733,2026-01-15
4780,244,10,401,2026-01-15
4781,83,10,124,2026-01-15
4782,19,8,13,2026-01-15
4783,311,4,706,2026-01-15
4784,189,2,117,2026-01-15
4785,10,10,900,2026-01-15
4786,101,2,24,2026-01-15
4787,307,6,59,2026-01-15
4788,330,6,130,2026-01-15
4789,443,1,45,2026-01-15
4790,237,9,775,2026-01-15
4791,322,9,209,2026-01-15
4792,95,10,328,2026-01-15
4793,24,3,102,2026-01-15
4794,211,3,735,2026-01-15
4795,40,3,135,2026-01-15
4796,247,2,778,2026-01-15
4797,268,7,427,2026-01-15
4798,464,4,916,2026-01-15
4799,184,8,899,2026-01-15
4800,90,8,962,2026-01-15
4801,19,9,855,2026-01-15
4802,444,4,522,2026-01-15
4803,418,5,263,2026-01-15
4804,288,9,570,2026-01-15
4805,192,6,196,2026-01-15
4806,132,3,991,2026-01-15
4807,492,1,81,2026-01-15
4808,350,4,334,2026-01-15
4809,351,5,118,2026-01-15
4810,7,8,909,2026-01-15
4811,399,5,147,2026-01-15
4812,149,8,287,2026-01-15
4813,42,6,490,2026-01-15
4814,234,8,416,2026-01-15
4815,22,5,867,2026-01-15
4816,266,8,262,2026-01-15
4817,314,5,697,2026-01-15
4818,294,4,471,2026-01-15
4819,257,1,607,2026-01-15
4820,229,1,727,2026-01-15
4821,236,6,935,2026-01-15
4822,204,2,677,2026-01-15
4823,65,7,552,2026-01-15
4824,128,4,643,2026-01-15
4825,194,3,885,2026-01-15
4826,305,8,653,2026-01-15
4827,241,4,165,2026-01-15
4828,306,2,724,2026-01-15
4829,208,2,39,2026-01-15
4830,339,9,326,2026-01-15
4831,217,10,698,2026-01-15
4832,82,3,13,2026-01-15
4833,238,7,753,2026-01-15
4834,378,2,853,2026-01-15
4835,312,1,314,2026-01-15
4836,495,3,247,2026-01-15
4837,382,5,596,2026-01-15
4838,70,10,666,2026-01-15
4839,9,4,836,2026-01-15
4840,216,1,331,2026-01-15
4841,385,7,760,2026-01-15
4842,146,3,127,2026-01-15
4843,112,1,343,2026-01-15
4844,456,1,518,2026-01-15
4845,491,3,889,2026-01-15
4846,349,6,618,2026-01-15
4847,229,1,191,2026-01-15
4848,409,6,423,2026-01-15
4849,343,10,160,2026-01-15
4850,8,9,319,2026-01-15
4851,348,8,988,2026-01-15
4852,253,2,386,2026-01-15
4853,125,7,772,2026-01-15
4854,326,5,129,2026-01-15
4855,14,6,224,2026-01-15
4856,60,9,455,2026-01-15
4857,480,4,236,2026-01-15
4858,301,7,966,2026-01-15
4859,327,10,468,2026-01-15
4860,37,4,846,2026-01-15
4861,379,1,916,2026-01-15
4862,150,4,392,2026-01-15
4863,232,2,310,2026-01-15
4864,426,4,706,2026-01-15
4865,318,2,148,2026-01-15
4866,319,2,468,2026-01-15
4867,54,6,412,2026-01-15
4868,160,8,451,2026-01-15
4869,144,4,504,2026-01-15
4870,157,8,820,2026-01-15
4871,143,7,544,2026-01-15
4872,10,3,772,2026-01-15
4873,180,8,167,2026-01-15
4874,32,9,917,2026-01-15
4875,316,8,947,2026-01-15
4876,90,4,39,2026-01-15
4877,270,9,47,2026-01-15
4878,56,4,827,2026-01-15
4879,344,10,916,2026-01-15
4880,341,2,402,2026-01-15
4881,155,10,11,2026-01-15
4882,465,9,407,2026-01-15
4883,279,8,155,2026-01-15
4884,258,4,887,2026-01-15
4885,36,4,775,2026-01-15
4886,79,1,139,2026-01-15
4887,77,1,22,2026-01-15
4888,106,6,272,2026-01-15
4889,479,10,338,2026-01-15
4890,292,1,849,2026-01-15
4891,244,5,24,2026-01-15
4892,342,10,112,2026-01-15
4893,26,6,955,2026-01-15
4894,411,2,721,2026-01-15
4895,236,7,910,2026-01-15
4896,263,3,770,2026-01-15
4897,265,1,227,2026-01-15
4898,356,9,804,2026-01-15
4899,168,4,249,2026-01-15
4900,496,4,374,2026-01-15
4901,314,7,658,2026-01-15
4902,164,4,661,2026-01-15
4903,375,4,188,2026-01-15
4904,453,10,618,2026-01-15
4905,12,7,270,2026-01-15
4906,335,7,642,2026-01-15
4907,391,6,947,2026-01-15
4908,497,6,304,2026-01-15
4909,499,7,587,2026-01-15
4910,397,8,936,2026-01-15
4911,170,8,515,2026-01-15
4912,488,6,503,2026-01-15
4913,345,3,528,2026-01-15
4914,221,5,310,2026-01-15
4915,36,1,393,2026-01-15
4916,249,8,187,2026-01-15
4917,50,1,497,2026-01-15
4918,257,4,123,2026-01-15
4919,480,8,602,2026-01-15
4920,187,2,479,2026-01-15
4921,31,8,928,2026-01-15
4922,135,9,416,2026-01-15
4923,130,10,603,2026-01-15
4924,492,3,720,2026-01-15
4925,347,2,4,2026-01-15
4926,483,7,426,2026-01-15
4927,216,2,132,2026-01-15
4928,105,10,724,2026-01-15
4929,294,8,4,2026-01-15
4930,59,4,545,2026-01-15
4931,317,5,84,2026-01-15
4932,15,6,177,2026-01-15
4933,41,5,646,2026-01-15
4934,20,3,396,2026-01-15
4935,14,1,277,2026-01-15
4936,458,3,537,2026-01-15
4937,31,2,377,2026-01-15
4938,305,6,979,2026-01-15
4939,252,5,377,2026-01-15
4940,273,7,582,2026-01-15
4941,75,3,554,2026-01-15
4942,25,7,506,2026-01-15
4943,106,3,474,2026-01-15
4944,163,2,168,2026-01-15
4945,100,9,747,2026-01-15
4946,329,8,239,2026-01-15
4947,193,9,126,2026-01-15
4948,299,10,615,2026-01-15
4949,358,5,753,2026-01-15
4950,375,6,534,2026-01-15
4951,390,5,684,2026-01-15
4952,154,1,731,2026-01-15
4953,36,7,462,2026-01-15
4954,491,9,686,2026-01-15
4955,451,7,26,2026-01-15
4956,449,1,440,2026-01-15
4957,93,10,646,2026-01-15
4958,400,8,107,2026-01-15
4959,337,4,382,2026-01-15
4960,268,10,318,2026-01-15
4961,27,5,751,2026-01-15
4962,454,7,587,2026-01-15
4963,120,5,739,2026-01-15
4964,174,6,89,2026-01-15
4965,363,6,396,2026-01-15
4966,117,3,346,2026-01-15
4967,153,1,679,2026-01-15
4968,98,8,772,2026-01-15
4969,45,9,487,2026-01-15
4970,253,4,993,2026-01-15
4971,266,5,693,2026-01-15
4972,400,5,626,2026-01-15
4973,361,7,298,2026-01-15
4974,438,8,649,2026-01-15
4975,251,2,407,2026-01-15
4976,127,9,693,2026-01-15
4977,49,10,5,2026-01-15
4978,1,10,245,2026-01-15
4979,324,3,509,2026-01-15
4980,169,2,9,2026-01-15
4981,281,10,613,2026-01-15
4982,232,6,729,2026-01-15
4983,404,10,501,2026-01-15
4984,421,6,165,2026-01-15
4985,409,3,575,2026-01-15
4986,271,9,181,2026-01-15
4987,318,2,629,2026-01-15
4988,267,7,443,2026-01-15
4989,442,9,908,2026-01-15
4990,451,5,310,2026-01-15
4991,13,4,328,2026-01-15
4992,480,6,778,2026-01-15
4993,53,6,251,2026-01-15
4994,294,2,398,2026-01-15
4995,262,2,264,2026-01-15
4996,45,6,618,2026-01-15
4997,372,5,792,2026-01-15
4998,144,4,449,2026-01-15
4999,151,10,919,2026-01-15
5000,352,1,526,2026-01-15
